CLIENT_ID,CUST_ID,CUST_NAME,CLIENT_NAME,CLIENT_ACT,CLIENT_LOC,PVRC_CODE,LOB,PARENT_NBR,PLAN_ID,ISO_COUNTRY_CODE,ISO_COUNTRY_DES,EMPLOYER_ASSIGNED_ID,MEMBER_ID,SUBSCRIBER_ID,MEMBER_RELN,EMP_STATUS,DOB,GENDER,FIRST_NAME,MIDDLE_NAME,LAST_NAME,ADDR_TYPE_DES,ADDRESS_LINE_1,ADDRESS_LINE_2,CITY,STATE,ZIP,PRIMARY_PHONE,EMAIL_ADDRESS,MBI,INSURANCE_NAME,INSURANCE_TYPE,EFF_DATE,TERM_DATE,INSURANCE_IND,POLICY_ID,CONSENT,CONDITION,SUP_INFO,TARGET_FLAG,EFID
30223,40406,AS America Inc,AS America Inc,0,0,1855,0,0,0,0,0,1855,1855,1855,1855,1855,1855,1855,1855,1102,1855,1855,1855,114,1855,1855,1855,1027,850,153,1855,1855,1855,1855,270,1855,850,0,0,0,1855
30230,35987,Nortek Group (Ergotron Inc),Nortek Group (Ergotron Inc),0,0,668,0,0,0,0,0,668,668,668,668,668,668,668,668,293,668,668,668,14,668,668,668,232,299,17,668,668,668,668,45,668,299,0,0,0,668
30241,36012,ONE Gas Inc,ONE Gas Inc,0,0,9843,0,0,0,0,0,9843,9841,9841,9843,9840,9843,9843,9843,8051,9843,9843,9843,19,9843,9843,9843,4608,4543,513,9843,9843,9843,9843,1187,9843,4543,0,0,0,9841
30275,36035,Noblis Inc,Noblis Inc,0,0,2983,0,0,0,0,0,2983,2983,2983,2983,2983,2983,2983,2983,2231,2983,2983,2983,431,2983,2983,2983,1796,1592,86,2983,2983,2983,2983,243,2983,1592,0,0,0,2983
30276,42683,Skadden Arps Slate Meagher & Flom LLP,Skadden Arps Slate Meagher & Flom LLP,0,0,1025,0,0,0,0,0,1025,1025,1025,1025,1024,1025,1025,1025,639,1025,1025,1025,338,1025,1025,1025,1008,570,61,1025,1025,1025,1025,100,1025,570,0,0,0,1025
30276,44619,Skadden Arps Slate Meagher & Flom,Skadden Arps Slate Meagher & Flom LLP,0,0,2715,0,0,0,0,0,2715,2715,2715,2715,2713,2715,2715,2715,1480,2715,2715,2715,968,2715,2715,2715,2678,1469,68,2715,2715,2715,2715,150,2715,1469,0,0,0,2715
30276,48649,Skadden Arps Slate Meagher & Flom LLP - Non-UHC,Skadden Arps Slate Meagher & Flom LLP,0,0,0,0,0,0,0,0,406,406,406,406,0,406,406,406,168,406,406,406,127,406,406,406,0,0,0,0,406,406,406,0,406,0,0,0,0,406
30301,36063,City of Racine WI,City of Racine WI,0,0,2300,0,0,0,0,0,2300,2300,2300,2300,2106,2300,2300,2300,1588,2300,2300,2300,136,2300,2300,2300,1442,1248,191,2300,2300,2300,2300,545,2300,1249,0,0,0,2300
30318,51382,CITY OF WESTERVILLE,City of Westerville,0,0,841,0,0,0,0,0,841,841,841,841,841,841,841,841,692,841,841,841,33,841,841,841,595,355,13,841,841,841,841,63,841,355,0,0,0,841
30366,36130,DAYTON-PHOENIX GROUP INC,Dayton Phoenix Group,0,0,581,0,0,0,0,0,581,581,581,581,577,581,581,581,432,581,581,581,29,581,581,581,475,284,24,581,581,581,581,60,581,284,0,0,0,581
30415,36185,The Chamberlain Group,The Chamberlain Group,0,0,2764,0,0,0,0,0,2764,2764,2764,2764,2764,2764,2764,2764,1048,2764,2764,2764,220,2764,2764,2764,2286,1649,40,2764,2764,2764,2764,106,2764,1649,0,0,0,2764
30416,36186,Allnex USA Inc,Allnex USA Inc,0,0,1017,0,0,0,0,0,1017,1017,1017,1017,1008,1017,1017,1017,650,1017,1017,1017,45,1017,1017,1017,21,449,29,1017,1017,1017,1017,87,1017,449,0,0,0,1017
30472,36238,CLGBP City of Loveland,CLGBP City of Loveland,0,0,98,0,0,0,0,0,98,98,98,98,98,98,98,98,52,98,98,98,5,98,98,98,65,54,0,98,98,98,98,11,98,54,0,0,0,98
30482,36248,CLGBP City of Trotwood,CLGBP City of Trotwood,0,0,194,0,0,0,0,0,194,194,194,194,181,194,194,194,87,194,194,194,8,194,194,194,153,117,4,194,194,194,194,32,194,117,0,0,0,194
30521,36291,Comagine Health,Comagine Health,0,0,536,0,0,0,0,0,536,536,536,536,536,536,536,536,357,536,536,536,63,536,536,536,287,281,18,536,536,536,536,62,536,281,0,0,0,536
30529,36301,City of Chillicothe,City of Chillicothe,0,0,615,0,0,0,0,0,615,615,615,615,450,615,615,615,391,615,615,615,11,615,615,615,390,295,32,615,615,615,615,91,615,295,0,0,0,615
30543,36315,InMoment,InMoment,0,0,810,0,0,0,0,0,810,810,810,810,810,810,810,810,414,810,810,810,63,810,810,810,131,458,8,810,810,810,810,59,810,458,0,0,0,810
30738,36543,Keysight Technologies Inc,Keysight Technologies Inc,0,0,7781,0,0,0,0,0,7781,7781,7781,7781,7775,7781,7781,7781,4572,7781,7781,7781,622,7781,7781,7781,1952,4253,319,7781,7781,7781,7781,697,7781,4253,0,0,0,7781
30740,36539,Austal USA,Austal USA,0,0,1045,0,0,0,0,0,1045,1045,1045,1045,1045,1045,1045,1045,540,1045,1045,1045,0,1045,1045,1045,862,354,15,1045,1045,1045,1045,100,1045,354,0,0,0,1045
30791,36604,City of Hagerstown,City of Hagerstown,0,0,1073,0,0,0,0,0,1073,1073,1073,1073,872,1073,1073,1073,745,1073,1073,1073,49,1073,1073,1073,639,488,226,1073,1073,1073,1073,277,1073,488,0,0,0,1073
308,345,RNDC - Texas LLC,Republic National Distributing Company,0,0,3130,0,0,0,0,0,3130,3130,3130,3130,3130,3130,3130,3130,2245,3130,3130,3130,526,3130,3130,3130,1931,1863,60,3130,3130,3130,3130,182,3130,1863,0,0,0,3130
308,346,RNDC - General LLC,Republic National Distributing Company,0,0,84,0,0,0,0,0,84,84,84,84,84,84,84,84,71,84,84,84,16,84,84,84,59,48,5,84,84,84,84,8,84,48,0,0,0,84
308,347,RNDC - Kentucky LLC,Republic National Distributing Company,0,0,298,0,0,0,0,0,298,298,298,298,298,298,298,298,232,298,298,298,28,298,298,298,167,185,1,298,298,298,298,12,298,185,0,0,0,298
308,348,RNDC - Best Brands of Delaware LLC,Republic National Distributing Company,0,0,296,0,0,0,0,0,296,296,296,296,296,296,296,296,212,296,296,296,32,296,296,296,157,187,7,296,296,296,296,13,296,187,0,0,0,296
308,349,RNDC - South Carolina LLC,Republic National Distributing Company,0,0,552,0,0,0,0,0,552,552,552,552,552,552,552,552,440,552,552,552,57,552,552,552,297,371,20,552,552,552,552,51,552,371,0,0,0,552
308,350,Republic National Distributing Co-RNDC,Republic National Distributing Company,0,0,5293,0,0,0,0,0,5293,5293,5293,5293,5289,5293,5293,5293,3728,5293,5293,5293,654,5293,5293,5293,3234,3216,133,5293,5293,5293,5293,373,5293,3216,0,0,0,5293
308,41184,RNDC - Michigan - NWS,Republic National Distributing Company,0,0,205,0,0,0,0,0,205,205,205,205,204,205,205,205,140,205,205,205,11,205,205,205,99,110,7,205,205,205,205,13,205,110,0,0,0,205
308,41941,RNDC - Michigan - L&L,Republic National Distributing Company,0,0,178,0,0,0,0,0,178,178,178,178,178,178,178,178,125,178,178,178,11,178,178,178,92,103,3,178,178,178,178,5,178,103,0,0,0,178
308,567,RNDC - Indiana LLC,Republic National Distributing Company,0,0,570,0,0,0,0,0,570,570,570,570,568,570,570,570,464,570,570,570,42,570,570,570,370,321,12,570,570,570,570,47,570,321,0,0,0,570
30831,36647,Crocs Inc,Crocs Inc,0,0,3766,0,0,0,0,0,3766,3766,3766,3766,3754,3766,3766,3766,1828,3766,3766,3766,743,3766,3766,3766,486,1974,39,3766,3766,3766,3766,177,3766,1974,0,0,0,3766
309,352,Republic Services,Republic Services,0,0,48887,0,0,0,0,0,48887,48887,48887,48887,48884,48887,48887,48887,27932,48887,48887,48887,4890,48887,48887,48887,39754,26280,1542,48887,48887,48887,48887,4152,48887,26281,0,0,0,48886
30923,36743,Harry Winston Inc,Harry Winston Inc,0,0,897,0,0,0,0,0,897,897,897,897,894,897,897,897,396,897,897,897,289,897,897,897,263,552,26,897,897,897,897,58,897,552,0,0,0,897
30940,36761,THE WILLAMETTE VALLEY COMPANY,THE WILLAMETTE VALLEY COMPANY,0,0,678,0,0,0,0,0,678,678,678,678,676,678,678,678,370,678,678,678,49,678,678,678,4,398,25,678,678,678,678,59,678,398,0,0,0,678
30949,36782,Germain Motor Company OH,Germain Motor Company OH,0,0,1290,0,0,0,0,0,1290,1290,1290,1290,765,1290,1290,1290,430,1290,1290,1290,126,1290,1290,1290,549,751,32,1290,1290,1290,1290,78,1290,751,0,0,0,1290
30950,36783,AIM Medical Trust - Town of Culver,AIM Medical Trust - Town of Culver,0,0,46,0,0,0,0,0,46,46,46,46,46,46,46,46,29,46,46,46,2,46,46,46,21,22,2,46,46,46,46,3,46,22,0,0,0,46
31015,36856,Kasowitz Benson Torres & Friedman LLP,Kasowitz  Benson Torres & Friedman LLP,0,0,533,0,0,0,0,0,533,533,533,533,411,533,533,533,21,533,533,533,207,533,533,533,21,303,18,533,533,533,533,46,533,303,0,0,0,533
31027,36865,Apollo Management Holdings LP,Apollo Management Holdings LP,0,0,4090,0,0,0,0,0,4090,4090,4090,4090,4090,4090,4090,4090,1393,4090,4090,4090,1289,4090,4090,4090,3647,1940,26,4090,4090,4090,4090,333,4090,1940,0,0,0,4090
31115,36969,"Etsy, Inc.","Etsy, Inc.",0,0,3621,0,0,0,0,0,3621,3621,3621,3621,3621,3621,3621,3621,1341,3621,3621,3621,4,3621,3621,3621,3369,2032,9,3621,3621,3621,3621,445,3621,2032,0,0,0,3621
31124,47612,City of Hammond HAC,City of Hammond,0,0,1902,0,0,0,0,0,1902,1902,1902,1902,1899,1902,1902,1902,279,1902,1902,1902,36,1902,1902,1902,322,810,92,1902,1902,1902,1902,460,1902,810,0,0,0,1902
31141,36995,Secure Identity LLC CLEAR,Secure Identity LLC CLEAR,0,0,1777,0,0,0,0,0,1777,1777,1777,1777,1777,1777,1777,1777,881,1777,1777,1777,615,1777,1777,1777,1746,1355,13,1777,1777,1777,1777,87,1777,1355,0,0,0,1777
312,355,Columbia University,Columbia University,0,0,31509,0,0,0,0,0,31509,31509,31509,31509,31508,31509,31509,31509,17319,31509,31509,31509,16103,31509,31509,31509,14624,18114,1651,31509,31509,31509,31509,3335,31509,18114,0,0,0,31509
31230,37126,Taprite Micro Matic Inc.,Taprite Micro Matic Inc.,0,0,527,0,0,0,0,0,527,527,527,527,519,527,527,527,267,527,527,527,28,527,527,527,373,316,33,527,527,527,527,64,527,316,0,0,0,527
31345,37290,Visual Pak Company,Visual Pak Company,0,0,530,0,0,0,0,0,530,530,530,530,530,530,530,530,312,530,530,530,66,530,530,530,380,313,11,530,530,530,530,38,530,313,0,0,0,530
31376,37378,Ravago Americas LLC,Ravago Americas  LLC,0,0,4322,0,0,0,0,0,4322,4322,4322,4322,4313,4322,4322,4322,2184,4322,4322,4322,373,4322,4322,4322,1762,2042,119,4322,4322,4322,4322,305,4322,2042,0,0,0,4322
31416,37510,Metropolitan Washington Airports Authority,Metropolitan Washington Airports Authori,0,0,3466,0,0,0,0,0,3466,3466,3466,3466,3463,3466,3466,3466,2136,3466,3466,3466,0,3466,3466,3466,3304,1622,236,3466,3466,3466,3466,508,3466,1622,0,0,0,3466
31465,37640,Delta Community Credit Union,Delta Community Credit Union,0,0,2124,0,0,0,0,0,2124,2124,2124,2124,2111,2124,2124,2124,1620,2124,2124,2124,154,2124,2124,2124,766,1289,50,2124,2124,2124,2124,195,2124,1289,0,0,0,2124
31479,37661,Celanese Corporation,Celanese Corporation,0,0,9530,0,0,0,0,0,9530,9530,9530,9530,9530,9530,9530,9530,5729,9530,9530,9530,562,9530,9529,9530,3291,4615,329,9530,9530,9530,9530,987,9530,4615,0,0,0,9530
31490,37679,Sedgwick County Kansas,Sedgwick County  Kansas,0,0,6012,0,0,0,0,0,6012,6012,6012,6012,6010,6012,6012,6012,2295,6012,6012,6012,129,6012,6012,6012,2417,2475,208,6012,6012,6012,6012,726,6012,2475,0,0,0,6011
31580,37959,BankUnited,BankUnited,0,0,2784,0,0,0,0,0,2784,2784,2784,2784,2782,2784,2784,2784,1836,2784,2784,2784,583,2784,2784,2784,611,1407,91,2784,2784,2784,2784,207,2784,1407,0,0,0,2784
31602,37995,WEG Electric Corp,WEG Electric Corp,0,0,2441,0,0,0,0,0,2441,2441,2441,2441,2411,2441,2441,2441,1448,2441,2441,2441,180,2440,2441,2441,924,1769,66,2441,2441,2441,2441,221,2441,1769,0,0,0,2440
31623,38027,CSAA Insurance Group,CSAA Insurance Group,0,0,6184,0,0,0,0,0,6184,6184,6184,6184,6178,6184,6184,6184,1998,6184,6184,6184,294,6184,6184,6184,1474,3054,75,6184,6184,6184,6184,556,6184,3054,0,0,0,6183
31683,38131,Loyola University New Orleans,Loyola University New Orleans,0,0,966,0,0,0,0,0,966,966,966,966,951,966,966,966,615,966,966,966,85,966,966,966,394,590,68,966,966,966,966,98,966,590,0,0,0,966
31686,38135,Alcami Corporation,Alcami Corporation,0,0,1710,0,0,0,0,0,1710,1710,1710,1710,1706,1710,1710,1710,1201,1710,1710,1710,142,1710,1710,1710,196,857,23,1710,1710,1710,1710,180,1710,857,0,0,0,1710
317,360,SAIA Motor Freight Line Inc,SAIA Motor Freight Line Inc,0,0,26257,0,0,0,0,0,26257,26254,26254,26257,26242,26257,26257,26257,19559,26257,26257,26257,1219,26257,26257,26257,11125,10892,895,26257,26257,26257,26257,2515,26257,10892,0,0,0,26254
31735,38240,Yaskawa Electric America,Yaskawa Electric America,0,0,2324,0,0,0,0,0,2324,2324,2324,2324,2324,2324,2324,2324,1285,2324,2324,2324,190,2324,2324,2324,1065,1248,84,2324,2324,2324,2324,207,2324,1248,0,0,0,2324
31738,38246,Collins Companies Inc,Collins Companies Inc,0,0,487,0,0,0,0,0,487,487,487,487,485,487,487,487,279,487,487,487,49,487,487,487,306,180,16,487,487,487,487,50,487,180,0,0,0,487
31739,38247,FranklinCovey,FranklinCovey,0,0,1624,0,0,0,0,0,1624,1624,1624,1624,1622,1624,1624,1624,908,1624,1624,1624,87,1624,1624,1624,807,980,28,1624,1624,1624,1624,152,1624,980,0,0,0,1624
31740,38248,Laticrete International Inc,Laticrete International  Inc,0,0,799,0,0,0,0,0,799,799,799,799,798,799,799,799,279,799,799,799,1,799,799,799,759,416,24,799,799,799,799,74,799,416,0,0,0,799
31813,44336,Chase Corporation - UHC,Chase Corporation,0,0,671,0,0,0,0,0,671,671,671,671,661,671,671,671,383,671,671,671,52,671,671,671,329,395,17,671,671,671,671,42,671,395,0,0,0,671
31876,38480,Kenton County Airport Board,Kenton County Airport Board,0,0,977,0,0,0,0,0,977,977,977,977,932,977,977,977,440,977,977,977,68,977,977,977,568,459,14,977,977,977,977,76,977,459,0,0,0,977
31878,38482,Maysteel Industries LLC,Maysteel Industries LLC,0,0,467,0,0,0,0,0,467,467,467,467,466,467,467,467,121,467,467,467,24,467,467,467,234,221,24,467,467,467,467,48,467,221,0,0,0,467
31883,38490,iQor Holdings Inc,iQor Holdings Inc,0,0,1851,0,0,0,0,0,1851,1851,1851,1851,1851,1851,1851,1851,1164,1851,1851,1851,355,1851,1851,1851,1546,1242,57,1851,1851,1851,1851,136,1851,1242,0,0,0,1851
31933,38551,Digital Intelligence Systems LLC,Digital Intelligence Systems LLC,0,0,3746,0,0,0,0,0,3746,3746,3746,3746,3739,3746,3746,3746,60,3746,3746,3746,564,3746,3746,3746,88,1875,50,3746,3746,3746,3746,135,3746,1875,0,0,0,3745
31985,38623,AIM Medical Trust - Town of DeMotte,AIM Medical Trust - Town of DeMotte,0,0,47,0,0,0,0,0,47,47,47,47,47,47,47,47,39,47,47,47,0,47,47,47,24,25,0,47,47,47,47,0,47,25,0,0,0,47
31998,38637,"Hanna Andersson, LLC","Hanna Andersson, LLC",0,0,225,0,0,0,0,0,225,225,225,225,223,225,225,225,159,225,225,225,23,225,225,225,78,127,4,225,225,225,225,13,225,127,0,0,0,225
32005,51372,DANIS BUILDING CONSTRUCTION CO,Danis Building Construction Co,0,0,740,0,0,0,0,0,740,740,740,740,732,740,740,740,580,740,740,740,31,740,740,740,578,307,12,740,740,740,740,80,740,307,0,0,0,740
32011,38655,AIM Medical Trust - City of W Lafayette,AIM Medical Trust - City of W Lafayette,0,0,606,0,0,0,0,0,606,606,606,606,606,606,606,606,496,606,606,606,30,606,606,606,277,280,9,606,606,606,606,47,606,280,0,0,0,606
32097,38771,AIM Medical Trust - Sm Grp Prog Twn,AIM Medical Trust - Sm Grp Prog Twn,0,0,916,0,0,0,0,0,916,916,916,916,916,916,916,916,624,916,916,916,33,916,916,916,201,442,31,916,916,916,916,76,916,442,0,0,0,916
32140,38943,Security Benefit Group,Security Benefit Group,0,0,3642,0,0,0,0,0,3642,3642,3642,3642,3603,3642,3642,3642,1949,3642,3642,3642,371,3642,3642,3642,2036,1692,40,3642,3642,3642,3642,207,3642,1692,0,0,0,3642
32180,38985,HOULIHAN LOKEY,HOULIHAN LOKEY,0,0,2876,0,0,0,0,0,2876,2876,2876,2876,2876,2876,2876,2876,1242,2876,2876,2876,16,2875,2876,2876,2660,1444,31,2876,2876,2876,2876,124,2876,1444,0,0,0,2876
32180,50679,HOULIHAN LOKEY - Opt Outs,HOULIHAN LOKEY,0,0,0,0,0,0,0,0,295,295,295,295,0,295,295,295,84,295,295,295,0,295,293,293,286,271,0,0,295,295,295,0,295,271,0,0,0,295
32225,39044,Access Information Management,Access Information Management,0,0,1736,0,0,0,0,0,1736,1736,1736,1736,1736,1736,1736,1736,913,1736,1736,1736,231,1736,1736,1736,974,887,62,1736,1736,1736,1736,145,1736,887,0,0,0,1735
32253,39081,Fordham University,FORDHAM UNIVERSITY,0,0,3544,0,0,0,0,0,3544,3544,3544,3544,3537,3544,3544,3544,1952,3544,3544,3544,233,3544,3544,3544,3046,3055,314,3544,3544,3544,3544,555,3544,3055,0,0,0,3544
32272,39103,Dewberry Engineers,Dewberry Engineers,0,0,3708,0,0,0,0,0,3708,3708,3708,3708,3688,3708,3708,3708,2858,3708,3708,3708,262,3708,3708,3708,2055,2232,168,3708,3708,3708,3708,365,3708,2232,0,0,0,3708
32294,39128,CTI Clinical Trial Services Inc,CTI CLINICAL TRIAL SERVICES  INC,0,0,1097,0,0,0,0,0,1097,1097,1097,1097,1094,1097,1097,1097,598,1097,1097,1097,92,1097,1097,1097,468,542,30,1097,1097,1097,1097,96,1097,542,0,0,0,1097
32401,39460,Artera Services,Artera Services,0,0,4982,0,0,0,0,0,4982,4981,4981,4982,4981,4982,4982,4982,2320,4982,4982,4982,339,4982,4982,4982,3938,4722,92,4982,4982,4982,4982,321,4982,4722,0,0,0,4981
32406,39328,ALAKA`INA FOUNDATION,ALAKA`INA  FOUNDATION,0,0,1166,0,0,0,0,0,1166,1166,1166,1166,1158,1166,1166,1166,617,1166,1166,1166,136,1166,1166,1166,200,637,40,1166,1166,1166,1166,152,1166,637,0,0,0,1166
32475,39403,Lineage Logistics,Lineage Logistics,0,0,16543,0,0,0,0,0,16543,16542,16542,16543,16540,16543,16543,16543,5242,16543,16543,16543,1187,16542,16543,16543,2729,6580,393,16543,16543,16543,16543,1099,16543,6580,0,0,0,16542
32600,39548,Convergint Technologies LLC,Convergint Technologies LLC,0,0,8877,0,0,0,0,0,8877,8877,8877,8877,8848,8877,8877,8877,5573,8877,8877,8877,820,8877,8877,8877,3739,4334,187,8877,8877,8877,8877,559,8877,4334,0,0,0,8876
32749,27189,ALEXANDRIA CITY PUBLIC SCHOOLS,Alexandria Transit Company-DASH,0,0,3025,0,0,0,0,0,3025,3025,3025,3025,2279,3025,3025,3025,1142,3025,3025,3025,722,3025,3025,3025,999,1555,203,3025,3025,3025,3025,395,3025,1555,0,0,0,3024
32749,39708,City of Alexandria VA,Alexandria Transit Company-DASH,0,0,2685,0,0,0,0,0,2685,2685,2685,2685,2668,2685,2685,2685,2228,2685,2685,2685,3,2685,2685,2685,1841,1403,131,2685,2685,2685,2685,298,2685,1403,0,0,0,2685
32749,39814,Alexandria Transit Company-DASH,Alexandria Transit Company-DASH,0,0,162,0,0,0,0,0,162,162,162,162,162,162,162,162,101,162,162,162,55,162,162,162,138,93,16,162,162,162,162,28,162,93,0,0,0,162
32811,39810,Qorvo,Qorvo,0,0,7615,0,0,0,0,0,7615,7615,7615,7615,7615,7615,7615,7615,4114,7615,7615,7615,622,7615,7615,7615,2752,4649,204,7615,7615,7615,7615,551,7615,4649,0,0,0,7615
32892,39922,Stacy & Witbeck Inc,Stacy & Witbeck Inc,0,0,1001,0,0,0,0,0,1001,1001,1001,1001,1001,1001,1001,1001,429,1001,1001,1001,43,1001,1001,1001,724,468,20,1001,1001,1001,1001,119,1001,468,0,0,0,1001
32944,40004,AIM Medical Trust - City of Lebanon,AIM Medical Trust - City of Lebanon,0,0,508,0,0,0,0,0,508,508,508,508,508,508,508,508,404,508,508,508,5,508,508,508,164,225,7,508,508,508,508,38,508,225,0,0,0,508
33030,51354,VITAL ENTERPRISES,Vital Enterprises,0,0,317,0,0,0,0,0,317,317,317,317,316,317,317,317,164,317,317,317,61,317,317,317,141,214,5,317,317,317,317,20,317,214,0,0,0,317
33039,40147,Liberty Mutual Holding Company Inc,Liberty Mutual Holding Company Inc,0,0,58065,0,0,0,0,0,58065,58065,58065,58065,58065,58065,58065,58065,35883,58065,58065,58065,4868,58065,58065,58065,29641,29198,808,58065,58065,58065,58065,3208,58065,29198,0,0,0,58063
33039,42423,Liberty Mutual - Opt Outs,Liberty Mutual Holding Company Inc,0,0,0,0,0,0,0,0,5478,5478,5478,5478,5264,5478,5478,5478,9,5478,5478,5478,482,5478,5478,5478,1735,4747,0,0,5478,5478,5478,0,5478,4747,0,0,0,5477
33059,40175,Canadian National Railway Company,Canadian National Railway Company,0,0,2877,0,0,0,0,0,2877,2877,2877,2877,2865,2877,2877,2877,1481,2877,2877,2877,69,2877,2877,2877,2019,1272,25,2877,2877,2877,2877,254,2877,1272,0,0,0,2877
33183,40354,Arnold & Porter,Arnold & Porter,0,0,2570,0,0,0,0,0,2570,2570,2570,2570,2555,2570,2570,2570,1536,2570,2570,2570,644,2570,2570,2570,1986,2026,143,2570,2570,2570,2570,242,2570,2026,0,0,0,2570
33189,40362,Ohio Public Employee Retirement System,Ohio Public Employee Retirement System,0,0,1168,0,0,0,0,0,1168,1168,1168,1168,1167,1168,1168,1168,585,1168,1168,1168,55,1168,1168,1168,714,516,37,1168,1168,1168,1168,100,1168,516,0,0,0,1168
33198,40373,Bell Partners Inc,Bell Partners Inc,0,0,2345,0,0,0,0,0,2345,2345,2345,2345,2345,2345,2345,2345,665,2345,2345,2345,479,2345,2345,2345,2226,1706,20,2345,2345,2345,2345,95,2345,1706,0,0,0,2345
33205,40383,PGT Industries Inc,PGT Industries Inc,0,0,4780,0,0,0,0,0,4780,4780,4780,4780,4773,4780,4780,4780,2365,4780,4780,4780,438,4780,4780,4780,3339,3031,96,4780,4780,4780,4780,304,4780,3031,0,0,0,4780
33209,40393,Berkshire Hathaway Speciality Insurance,Berkshire Hathaway Speciality Insurance,0,0,1801,0,0,0,0,0,1801,1801,1801,1801,1796,1801,1801,1801,949,1801,1801,1801,277,1801,1801,1801,21,905,29,1801,1801,1801,1801,101,1801,905,0,0,0,1801
33258,40475,Lyon Management Group Inc,Lyon Management Group Inc,0,0,343,0,0,0,0,0,343,343,343,343,343,343,343,343,153,343,343,343,113,343,343,343,41,178,5,343,343,343,343,9,343,178,0,0,0,343
33265,40483,"HCL America, Inc.",HCL America Inc,0,0,27260,0,0,0,0,0,27260,27246,27246,27260,27257,27260,27260,27260,7516,27260,27260,27259,6754,27260,27260,27260,11906,14123,734,27260,27260,27260,27260,1961,27260,14123,0,0,0,27244
33275,40502,Hoffmaster Group Inc,Hoffmaster Group Inc,0,0,1282,0,0,0,0,0,1282,1282,1282,1282,1282,1282,1282,1282,709,1282,1282,1282,58,1282,1282,1282,699,736,33,1282,1282,1282,1282,85,1282,736,0,0,0,1282
33296,40543,Southern Star Central Gas Pipeline Inc,Southern Star Central Gas Pipeline Inc,0,0,1820,0,0,0,0,0,1820,1820,1820,1820,1805,1820,1820,1820,960,1820,1820,1820,37,1820,1820,1820,1464,821,31,1820,1820,1820,1820,138,1820,821,0,0,0,1820
33297,40545,W W Williams,W W Williams,0,0,1909,0,0,0,0,0,1909,1909,1909,1909,1907,1909,1909,1909,1009,1909,1909,1909,60,1909,1909,1909,936,1079,68,1909,1909,1909,1909,123,1909,1079,0,0,0,1909
33298,40546,Acuity Insurance,Acuity Insurance,0,0,4422,0,0,0,0,0,4422,4422,4422,4422,4413,4422,4422,4422,3064,4422,4422,4422,45,4422,4422,4422,1746,1924,61,4422,4422,4422,4422,276,4422,1924,0,0,0,4422
33310,40561,Direct Supply,Direct Supply,0,0,1619,0,0,0,0,0,1619,1619,1619,1619,1619,1619,1619,1619,1003,1619,1619,1619,1,1619,1619,1619,1264,788,26,1619,1619,1619,1619,89,1619,788,0,0,0,1619
33337,40592,Badger Meter Inc,Badger Meter  Inc,0,0,1535,0,0,0,0,0,1535,1535,1535,1535,1535,1535,1535,1535,1115,1535,1535,1535,0,1535,1535,1535,1300,702,52,1535,1535,1535,1535,125,1535,702,0,0,0,1535
33350,40609,STG Inc,STG Inc,0,0,932,0,0,0,0,0,932,932,932,932,930,932,932,932,558,932,932,932,122,932,932,932,261,459,14,932,932,932,932,50,932,459,0,0,0,932
33375,40642,CLGBP Village of Cleves,CLGBP Village of Cleves,0,0,14,0,0,0,0,0,14,14,14,14,12,14,14,14,9,14,14,14,0,14,14,14,12,9,3,14,14,14,14,3,14,9,0,0,0,14
33420,40717,Herbalife International of America Inc,Herbalife International - Inc,0,0,3226,0,0,0,0,0,3226,3226,3226,3226,3226,3226,3226,3226,1411,3226,3226,3226,408,3226,3226,3226,1440,2558,81,3226,3226,3226,3226,213,3226,2558,0,0,0,3226
33437,40604,Southern Tire Mart LLC,Duff Companies,0,0,7715,0,0,0,0,0,7715,7714,7714,7715,6360,7715,7715,7715,2106,7715,7715,7715,324,7715,7715,7715,96,3483,217,7715,7715,7715,7715,550,7715,3483,0,0,0,7714
33437,40614,Deep Well Energy Services LLC,Duff Companies,0,0,636,0,0,0,0,0,636,636,636,636,364,636,636,636,215,636,636,636,25,636,636,636,447,224,22,636,636,636,636,59,636,224,0,0,0,636
33437,40629,Frozen Foods Express Industries Inc,Duff Companies,0,0,1589,0,0,0,0,0,1589,1589,1589,1589,1566,1589,1589,1589,926,1589,1589,1589,219,1589,1589,1589,808,720,78,1589,1589,1589,1589,150,1589,720,0,0,0,1589
33437,40643,KLLM Transport Services LLC,Duff Companies,0,0,1975,0,0,0,0,0,1975,1975,1975,1975,1967,1975,1975,1975,695,1975,1975,1975,94,1975,1975,1975,1691,1233,60,1975,1975,1975,1975,132,1975,1233,0,0,0,1975
33444,40755,Ogletree Deakins Nash Smoak & Stewart,Ogletree  Deakins  Nash Smoak & Stewart,0,0,3505,0,0,0,0,0,3505,3504,3504,3505,3497,3505,3505,3505,2244,3505,3505,3505,349,3505,3505,3505,2929,2277,96,3505,3505,3505,3505,256,3505,2277,0,0,0,3504
335,379,Paramount,National Amusements Inc dba CBS,0,0,23604,0,0,0,0,0,23604,23604,23604,23604,23568,23604,23604,23604,7048,23604,23604,23604,5912,23604,23604,23604,7863,13033,696,23604,23604,23604,23604,2003,23604,13034,0,0,0,23604
335,54406,Paramount Non-Staff,National Amusements Inc dba CBS,0,0,0,0,0,0,0,0,572,572,572,572,485,572,572,572,56,572,572,572,189,572,572,572,165,564,0,0,572,572,572,0,572,564,0,0,0,572
